comment,kebijakan
ga semua dikenakan ppnkebiasaan pemerintah klo bikin kebijakanaturan berstandar ganda abu2 ga jelas biar bisa ngelesyakin bisa pilih2 yg mana bisa dinaikkan mana yg ga bisa dinaikkan ppnnyaapa yakin juga kalo satu naik yg lain ga bakalan naikberdalih udah diatur dalam uu 2021 bikin uu juga biar bisa melegalkan segala cara klo rakyat menolak ngeles berdalih uu menekankan rakyat patuhtaat n sadar hukum dengan bikin 735 kebijakan aturan n uu tolol keblingerdipilih rakyat wat tugas menjalankan amanah rakyat bukan ngangkat jajaran kabinetmentri2 hutangbudi jabatan juga kampanye lobi2 kongkalikong apalagi titipan partaipengusaha berdalih koalisi partai pengusaha n lapisan elemen masyarakat lainnya bukan karna kinerja n keahliannya,ppn_12_persen
coba laporan pajak buat apa aja jelas terasa ke rakyat ga perlu bayar bpjs pasti ga ada yang komplain bos lah ini palakin doang konoha ya ngambek lahhhh,ppn_12_persen
ppn naik koruptor yo naik mantap busri gaspoll,ppn_12_persen
ane orang mlarat sembako asal jan di ppn lahkalo mobiltiket pakaian dll biarinorang tiket mahal aja ludes mulubrarti mampupah kalian,ppn_12_persen
tahu rasa rasakan bro bansos dan makan gratis wkwkwk selamat menikmati kemiskinan loe makanya jangan mau disogok ketika pemilu rasain loe semua,unknown
banyak yang bakal frugal living tahan belanja dan ekonomi bakal sulit bergerak,unknown
menurut saya mending gaji seluruh anggota dprmpr di potong 2 untuk bantu juga janga rakyat terus yang digerus dongapalagi ketua kpk yang baru mau menghapus ott udah bagus kpk punya ott tangkap tangan para koruptor ini malah mau dihapus kochaks tuh ketua baru kpk duit rakyat mau diambil lagi tuh mendukung koruptor kalo gitu caranya bukannya memperkuat kpk malah melemahkan,ppn_12_persen
masi lebih terhormat garong di jalanan,unknown
untuk bayar utang  gaji pejabat naikan ppn dari rakyat waduhhh anak cucu kebagian bayar utangnya,ppn_12_persen
pemimpin bodoh minta pajak sm rakyatnya,ppn_12_persen
2045 ppn 58,ppn_12_persen
korban mulyono dan mulyani makan tuh 58 goblok gas koruptor,ppn_12_persen
generasi jokowi pajak naik trus,ppn_12_persen
ilmu ekonomi dr planet venus12 persen bikin sejahterakarena 10 persen bikin daya beli mencretpea,ppn_12_persen
itu kan pilihan rakyat eng suka yg mahal2 kan udh bilang dr awal kalau saya terpilih pajak ppn akan naiksubsidi di potonglistriktaperawajib asuransi ranmormari kita jogetin aja ok gas ok gas,ppn_12_persen
ekonomi global tidak pasti apa ekonomi negri ini yg hancur karna korup  judol dan pinjol sehingga bahasa pajak di perhalus dan perindah spt harmonisasi pajak,ppn_12_persen
seharusnya malah di turunkan supaya inprstor semakin banyak yg masuk,ppn_12_persen
pajak yg di dapat habis d makan koruptor pilihannya malah naikkan pajak,ppn_12_persen
klo pidatorakyat rakyat rakyatdemi rakyatbacot omon omon doang,ppn_12_persen
dulu sewaktu presiden mulyonosi mulyani rajin cari utangandan dia terlindungi dg popularitas jokowi yg baikklo skrg ya beda ceritasemua borok terbongkarnyari utang susahutang dah banyaksuhu politik masih belum stabilekonomi menurunpemilik dana pikir ulang utk memberi utanganakhirnya ya rakyat diperas habis2anapalagi semua janji wowo butuh dana yg amat sgt besar,ppn_12_persen
tenang kawanppn 12 persen dan semua kebijakan yg memberatkan itu khusus kaum 58 persen sajakan iq mereka cuma 78,ppn_12_persen
pemerintah kebanyakan wacana program ini itu ada pepatah ga ada makan siang gratisakhirnya rakyat yg dikorbanin,ppn_12_persen
kerja kerja kerja hehehe,unknown
kenapa pngennya sih naik 1517 persen sih krna apa uang rakyat untuk rakyat juga kan rakyat dpr dpd mpr bupati walikota gubernur pns bumn bumd buruh dinas kontraktor dll terkhir rakyat jelata,ppn_12_persen
bu sri orang pinterjokowii yg bikin daya  rusak ekonomii yg luar biasa,ppn_12_persen
uu bisa di rubah kok kemarin aja bisa di rubah,unknown
sebetulnya kenaikan ppn ini gak akan jadi masalah kalau gaji juga dinaikkan jadi seimbang,ppn_12_persen
keberadaan pemerintah hanya jadi sampah negara memberangus semua usahabirokrasi sulit kecuali ada uang sogok pajak tinggi uang nya di korupsi,ppn_12_persen
seharusnya itu memberantas korupsi dan merampas aset koruptor untuk membayar utang negara,ppn_12_persen
masyarakat berusaha mencari rejeki utk kebutuhan makan sehariharipejabat berusaha mencari rejeki dari pajak utk menambah kemewahan keluarga merekappn dinaikkan dg alasan utk kesehatan apbntp sebenarnnya itu utk menaikkan gaji  tunjangan kemewahan pejabat,ppn_12_persen
teruslah bikin masyarakat tambah murka supaya revolusi prancis 1789 terjadi di indonesia 280 juta rakyat serang para koruptor dan penggal kepala oknum pejabatdan saya menantikan pemandangan seperti itu,ppn_12_persen
buat byar utang negara yg ditinggal mantan presiden akibat bagi2 bansos ujung2nya rakyat sendiri yg di cekikkk,ppn_12_persen
membuat rakyat bayar pajak itu harus membuat trust terlebih dahulu siapa yg sudi bayar jika banyak korupsi pemerintah melakukan pemborosan bahkan petugas pajak sendiri banyak yg nakal,ppn_12_persen
sungguh pemikiran yang konyol  ktanya kaya sumber daya alam nya kenapa masih mengandalkan upeti dan upeti udah pasti upeti itu akan berdampak ke rakyat menengah kebawah cobalah berpikir cerdas dan tanpa mengandalkan upeti dlu negara ini di jajah karna inggin bebas dri upeti kompenikenapa skrang mau lebih parah pdhal aset yg koruptor yg disita itu bisa menutupi utang tuh jangan cuma ngandelin upeti dan upeti,ppn_12_persen
kalian sadar ga si pajak 12 yg di naikan itu 1 nya untuk biaya program makan siang gratis masa kalian ga ada yg paham  anggap aja 1 biaya makan siang gratis anak2 kalian,ppn_12_persen
kalian sadar ga si pajak 12 yg di naikan itu 1 nya untuk biaya program makan siang gratis masa kalian ga ada yg paham,ppn_12_persen
alasan e mateni rakyat bawah dan pengusaha,ppn_12_persen
jurus negara konoha untuk menaikan pendapatan negara hanya bisa melakukan menaikan bbm ppn dan utang,ppn_12_persen
potong aja upah asn atau dpr untuk memenuhi target anggaran negara  kenapa harus ppn yang di naikan apalagi yang penghasilannya dari kerja cuma di bawah 2juta sebulan pasti tambah tertekan rakyat lagi yang jadi korban ambisi pemerintah sebab pasti semua harga sembako dan lainnya akan ikut naik,ppn_12_persen
buat bayar 100 kabinyet,unknown
saya setuju 100,unknown
warisan raja kibul ngaciro,unknown
oke gas oke gas jogetin saja,unknown
20 juga ngga keberatanasal rumah sakit gratisobat obat rumah sakit gratis transportasi gratis,unknown
di lantik blm lama eh dapet berita naik ppn 12,ppn_12_persen
mending rampas duit judol dan koruptor,ppn_12_persen
sri knp strategimu slalu membebankan masyarakatingat akhirar pertanggung jawabmu  ma masyarakatnya bukan pejabat dilingkunganmumending bubarkan lembaga yang tidak penting bubarkan kpk bpip dan stafsus turunkan gajitunjangan pres wapres menteri dan anggota dewan apalah arti tunjangan bgi para dewan dan pejabat padahal udah makan gji butamereka kerja cuman rapat2 dan rapat ujung2nya uang,ppn_12_persen
kebijakan kebijakan  jiwa para koruptor sudah atur rencana gimana cara di korupsi lagi   bagi bagi kebijakan   negara  sudah di jajah para pejabatnya di kursi kursi  itu,ppn_12_persen
kenaikan semua pajak adalah gagasan si fufufafa saat debat kampanye pilpres kemarin,ppn_12_persen
awalnya sih yg gak kena ppn aman tapi setelah beberapa bulan kemudian akan ribut utk minta dinaikkan dgn berbegai alasan,ppn_12_persen
pajak pertama kali dilakukan oleh firaun bila jaman now pemimpin masih melakukannya tak beda jauh akhlaknya dengan firaun selamat,ppn_12_persen
karena mulyani tidak perduli dengan rakyat ekonomi lg kyk sekarang bukannya pajaknya diringanin malah digeber bangun rumah sendiri pun dipajakin sekarang ppn naik heran giliran gini mahasiswa kgk ada yg demo,ppn_12_persen
jangan kawatir pajak naik 12 kan ada program makan gratis,ppn_12_persen
nanti bab buang air kecil kena pajak12,ppn_12_persen
pak lurah akan ngomong piye isih penak jamanku to,unknown
kan dari awal kampanye pragib sdh di jelaskan tohh si gibran kan bilang bakal menaikan rasio pajak salah siapa di iming2i bansos joget2 amplopan receh dan progam makan siang gratis langsung mau tanpa dipikirkan dampak belakangnya ini mencerminkan betapa banyaknya rakyat indonesia yg memiliki iq minim goblok,ppn_12_persen
udaaah biar biarin aja sodara2 doa in aja yg naikkan ppn nti matinya tdk diterima bumi biar pocongnya ngapung2 di awang2 nti keluarganya yg panik amin ya robb,ppn_12_persen
untuk gaji pegawai pemerintantahah x,ppn_12_persen
pemerintah goblok,ppn_12_persen
waktu mau ngutang gak ngomong2 koq tiba membayar utang harus ditanggung bersama,unknown
imbasnya ke masarakat kecil jugaorang kampung yg kerjanya petani yg ngk tau apa2,unknown
jangan lupa apbn yg dimakan sm dan grupnya 30 lebih,unknown
oke gas oke gas jogetin aja,unknown
bingung nyari duit utk bayar hutang jatuh tempo 800 t pajak dinaikan melulu,ppn_12_persen
hahaha selamat menikmati 2 periode jadi 8500t,unknown
saham apbn sebagian besar milik pengusaha  terus ppn di tanggung konsumen dari sini kita bisa asumsikan keuntungan barang di dapet pengusaha ppn di dapet pengusaha juga,ppn_12_persen
ppn termasuk indirect tax,ppn_12_persen
ndak ada duitttt negara ini,unknown
makanan memang ga kena ppn 12 tapi komponen yang menjadi distribusi makanan tersebut kena ppn tidak  kecuali kita tanam sendiri tapi kurang tahu juga kalau bibit dan pupuk itu kena ppn atau tidak jadi bingung,ppn_12_persen
rakyat ingatkan  orang  pakar yg goblok yg membandingkan ppn satu negara dng negara lain  ini karena1  tujuan negara yg berbeda 2  kebutuhan negara yg berbeda 3  luas negara yg berbeda ingat  ppn 1 persen  tidak akan mempengaruhi daya beli masyarakat kebohongan besar  kalo saat ini daya beli masyarakat melemah selama ppn tidak dikoropsi  masyarakat tidak pengaruh dng naiknya ppn 1 persen,ppn_12_persen
hidup makin suli,unknown
okey 2  saja suka2 pemerenta,unknown
urgensinya apa ya  ada apa dibalik tiba tiba ppn naik,ppn_12_persen
judulnya lucu rakyat udah tau buat bayar jatuh tempo hutang negara,ppn_12_persen
gua ngga pilih prabowoharusnya ngga ikut kna byr pajak yaa,ppn_12_persen
duuuh ko hidup rakyat semakin berat  apalagi untuk rakyat kecil semakin berat kapan ya rakyat kecil bisa sejahtera,ppn_12_persen
bagus lah kalo ppn12 tidak berlaku untuk bahan yg poko2 makanan dan minuman dll ni utang2 bekas jokowi ni yg nanggung rakyat yg repot pemerintahan sekarang,ppn_12_persen
kapan kaum jelata bisa naek kelas,unknown
gak ada pilihan sama sekali,unknown
santai aja bro pinokio masih pegang 11000t  saat ini di bawa fufu fafa,unknown
bbm naek pajak naek banjir naek utang menumpuk,ppn_12_persen
kalau mau itu parakropsi d miskinkan uang nya kembalikan k rakyat,ppn_12_persen
klw bs d kurangi masyarakat biar bs makan,unknown
kenapa pemerintah naikan ppn 12 karena negara mau bangkrut bahan pokok gak kena ppn 12 ya tp jasa angkutnya kan kena ppn12,ppn_12_persen
ria umi gosok di mna,unknown
biadabbbbbb luh,unknown
udh gk ada anggaran nyari sini nyari sono,unknown
pajak naik lowongan kerja g ada,ppn_12_persen
ppn bertambah 1 tahun ok lah karena kenaikan tiap tahun tapi liat dulu tahun ini ada aja ini itu dipajakin lalu tahun depan naik ppn ini namanya pemerasan terhadap rakyat gaji gk naik2 tetapi tahun ini digempur oleh pajak baru lg ini itu eh tahun depan naik ppn mending suruh aja rakyat mati,ppn_12_persen
selamat menikmati oke gas oke gas,unknown
gara2 mulyono kapok kowe suuu,ppn_12_persen
menkeu koplak,ppn_12_persen
prabowo berhasil membuat rakyat indonesia semakin susah  2025 lengserkan prabowo,ppn_12_persen
barangnya kena pajak pengasilan kerja masih kena pajak lagitanah rumah pke uang pribadi kena pajak jugatanah gak tbh gede pajaknya yg bertumbuhkenapa pbb pajaknya gak sekali ajah ketika beli yatoh juga gak jalan kemana mana itu tanah dan bangunantembakau kena cuakai padahal produk dlm negribyk pajak yg kdang gak masuk nalar saya hehe apa emg masih bodoh mungkin,ppn_12_persen
banyak utang pemerintah peninggalan jokowirakyat yg kena dampakmya si kodokwi,ppn_12_persen
karena gak punya duwit utang tambah banyak bayar angsuran itulah kapitalisme rakyat sebagai obyek pajak pengusaha besar bebas pajak,ppn_12_persen
sri mulyono si tukang palak sejati,ppn_12_persen
tetap masyarakat yg tnggung oknum oknum merajalela,unknown
beginilah jadi rakyat selalu terima dan terima putusan pemerintah sentara usaha aja makin menurun ya allah,ppn_12_persen
menaikkan pajak tak serta merta akan meningkatkan pendapatan negara selama kebocoran anggaran dan korupsi tetap masif terjadi solusi menjaga kesehatan apbn itu caranya berantas korupsi bkn menaikkan pajak wajib pajak terutama rakyat kecil mungkin tetap patuh pajak namun percayalah itu krn terpaksa artinya wajib pajak akan terus mencari celah utk menghindari pajak namun jika pemerintah serius memberantas korupsi tarif 20 pun rakyat tak keberatan membayar pajak,ppn_12_persen
klo negara suka korupsi masyarakat itu males bayar pajaknya tau gak klo duid negara sering dikorupsi kan sama aja duid kita buat pejabat bukan untuk kemajuan negara,ppn_12_persen
sakit hati saat menkeu bilang naik cuma 1 emang gk punya hati n pengen jamb4k srimul 12 itu banyak mending 10 di bawah kyk singapura malaysia atau thailand malah niru filipina notabene negara  ekonominya terburuk penuh korupsi,ppn_12_persen
konyol sedangkan uu sita aset sampe skrg gak beres2 giliran meras rakyat cepet banget jadinya,ppn_12_persen
orang jarang makan di mall lagi nanti kalau ppn 12  orang ke mall bawa tepak bekal makanan nantinya,ppn_12_persen
hutang pemerintah dijadikan hutang negaraa asuuu emangggpercuma punya presidenn,ppn_12_persen
ok gas,ppn_12_persen
koruptor itu sikat miskin kan jangan ulah koruptor rakyat jadi korban nya wahai pak parabowo mana janji kompanye bapak untuk memak murkan rak yat,ppn_12_persen
pajak tuk bayar utangkita petani minjam kur aja ngak dikasih,ppn_12_persen
joget in aja gaes pake joget ok gas ok gas,ppn_12_persen
kenaikan pajak membebani rakyat kecil smntara org kaya mdapat prlindungan dan pengurangan pajakkorupsi dari atas smpai ke level kepala desa aparat korup membekingi usaha ilegal di seluruh negeripenegak hukum bekingi peredaran sabu2apakkah perlu rakyat membentuk sutau organisasi pelenyapan para mafia ini  pemerintah seakan membuat kenyang para pelaku kejahatan tapi kebijakanya selalu membebani rakyat kecil,ppn_12_persen
cari uang kok kalo gak dari pajak trus dari utang kayaknya percuma deh sekolah tinggi2 penghargaan banyak pengalaman kerja dimana2 dan gaji yg besar,ppn_12_persen
mahasiswa  mahasiswi mana semua jangan jadi pengecut rakyat ditindas pada tidur semua kalau takut turunkan aja bendera panji2 kalian pakai rok ke kampuspembesar2 dibebaskan pajak rakyat kecil dinaikan pajakjelas2 sedangg dipertontonkan  ketidak adilandulu era 1999 merinding dengar suara mahasiswa suara rakyat berhadapan dgn pelururip mahasiswa indonesia,ppn_12_persen
bukan pajak yg dinaikkan tapi pensiun dihapus  gakerja gajihan setiap bualan  enak amat saya ga kerja ga bisa beli beras alias ga makan,ppn_12_persen
ingat orang bijak bayar pajak pajak untuk kepentingan rakyat,ppn_12_persen
kembali jaman pak soeharto aja pajak barang masuk indonesia bikin mahal agar pajak home industri di gratiskan gimana,ppn_12_persen
cara mudah mendapatkan uang yaitu berbisnis dgn rakyat dgn berbagai jenis macam pajak,ppn_12_persen
jogetin aja ok gas blong,ppn_12_persen
woylah kalau mau negara sejahtera ya bukan naikin pajak goblok hukum mati koruptor berlakuin dulu baru bisa bikin negara sejahtera,ppn_12_persen
sepertinya program makan gratis menyebabkan pajak naik 12sebaiknya program ini di ganti namanya makan pajak 12,ppn_12_persen
bertahun tahun jadi mentri keuangan merugikan rakyat  punya usaha tapi gak pernah untung apa hebatnya bu sri,ppn_12_persen
semua ini gara2 siapa hayo,unknown
naikkan pajak konglomerat,ppn_12_persen
sepertinya menteri keuangan perlu di ganti dgn  pak chatib basri era pak sby ekonomi  keuangan lebih baik dan stabil di pimpin pak chatib basri,ppn_12_persen
mana2 jook2 gaaasssss 02,ppn_12_persen
jgn byk protes kan anda sendiri yg memenangkan prabowodari awal kan udh byk beredar kabar kalau pajak bakal naik kalau prabowo menanganda pikir makan gratis itu disubsidi pemerintahya nggak lah itu dibayar dari duit pajak kalian,ppn_12_persen
daya beli masyarakat menurun broo kau naikin lagi makin nurunn sebenar nya negara ini mau sejahterakan rakyat atau mau meras membuat susah rakyat sih sebenarnya turun dong ke lapangan ke pasar pasar buk dengar kan keluahan pedagang di pasar jangan kau tanya lapak lapak gede yg punya cabang di mana manajelas gak terasa sekali,ppn_12_persen
ya tlolo aja gaji gak naek naek pajek naek terus kerja cuma buat ngasih pakan ternak cacingnya pejabat hoamm,ppn_12_persen
bikin nambah susah kaum buruh aja udh syukur bisa kerja masih di gedein pajak gimna yg ngangur,ppn_12_persen
jngancekik rakyat seen kya aja,ppn_12_persen
yg sangat menyesalkan dari prabowo adalah menarik kembali mentri dzolim ini kekabinetnya semenjak sri mulyani jadi mentei terbukti ekonomi mandek utang menggunung dan pajak tinggi gak berguna,ppn_12_persen
